$GPGGA,071532.000,4850.1910,N,00217.9474,E,1,05,1.9,101.8,M,,,,0000*02
$GPGGA,071533.000,4850.1912,N,00217.9449,E,1,05,1.9,100.4,M,,,,0000*02
$GPGGA,071534.000,4850.1915,N,00217.9413,E,1,05,1.9,98.8,M,,,,0000*31
$GPGGA,071535.000,4850.1922,N,00217.9370,E,1,05,1.9,97.0,M,,,,0000*31
$GPGGA,071536.000,4850.1930,N,00217.9309,E,1,05,1.9,95.8,M,,,,0000*35
$GPGGA,071537.000,4850.1938,N,00217.9240,E,1,05,1.9,93.5,M,,,,0000*3B
$GPGGA,071538.000,4850.1950,N,00217.9174,E,1,05,1.9,92.2,M,,,,0000*38
$GPGGA,071539.000,4850.1968,N,00217.9113,E,1,05,1.9,91.1,M,,,,0000*33
$GPGGA,071540.000,4850.1989,N,00217.9050,E,1,05,1.9,90.7,M,,,,0000*33
$GPGGA,071541.000,4850.2021,N,00217.8987,E,1,05,1.9,90.9,M,,,,0000*36
$GPGGA,071542.000,4850.2046,N,00217.8930,E,1,05,1.9,90.9,M,,,,0000*38
$GPGGA,071543.000,4850.2081,N,00217.8904,E,1,05,1.9,89.7,M,,,,0000*33
$GPGGA,071544.000,4850.2108,N,00217.8879,E,1,05,1.9,88.4,M,,,,0000*3D
$GPGGA,071545.000,4850.2145,N,00217.8869,E,1,05,1.9,86.2,M,,,,0000*3C
$GPGGA,071546.000,4850.2153,N,00217.8839,E,1,05,1.9,85.9,M,,,,0000*35
$GPGGA,071547.000,4850.2116,N,00217.8785,E,1,05,1.9,86.2,M,,,,0000*35
$GPGGA,071548.000,4850.2074,N,00217.8743,E,1,05,1.9,87.4,M,,,,0000*32
$GPGGA,071549.000,4850.2008,N,00217.8677,E,1,05,1.9,87.8,M,,,,0000*32
$GPGGA,071550.000,4850.1956,N,00217.8622,E,1,05,1.9,88.7,M,,,,0000*3B
$GPGGA,071551.000,4850.1901,N,00217.8564,E,1,05,1.9,89.9,M,,,,0000*36
$GPGGA,071552.000,4850.1835,N,00217.8496,E,1,05,1.9,92.0,M,,,,0000*3C
$GPGGA,071553.000,4850.1795,N,00217.8442,E,1,05,1.9,91.8,M,,,,0000*3A
$GPGGA,071554.000,4850.1747,N,00217.8387,E,1,04,2.2,91.7,M,,,,0000*3A
$GPGGA,071555.000,4850.1691,N,00217.8333,E,1,05,1.9,92.3,M,,,,0000*30
$GPGGA,071556.000,4850.1630,N,00217.8273,E,1,05,1.9,93.0,M,,,,0000*3F
$GPGGA,071557.000,4850.1568,N,00217.8218,E,1,05,1.9,93.3,M,,,,0000*3E
$GPGGA,071558.000,4850.1518,N,00217.8160,E,1,04,5.7,93.8,M,,,,0000*3A
$GPGGA,071559.000,4850.1475,N,00217.8107,E,1,05,1.9,94.3,M,,,,0000*37
$GPGGA,071600.000,4850.1459,N,00217.8066,E,1,04,3.0,95.3,M,,,,0000*3B
$GPGGA,071601.000,4850.1458,N,00217.8019,E,1,04,3.0,96.2,M,,,,0000*31
$GPGGA,071602.001,4850.1435,N,00217.7985,E,1,04,5.7,97.3,M,,,,0000*3A
$GPGGA,071603.000,4850.1393,N,00217.7955,E,1,04,5.7,97.9,M,,,,0000*36
$GPGGA,071604.000,4850.1310,N,00217.7899,E,1,05,1.9,98.0,M,,,,0000*36
$GPGGA,071605.000,4850.1206,N,00217.7825,E,1,05,1.9,101.4,M,,,,0000*03
$GPGGA,071606.000,4850.1132,N,00217.7753,E,1,05,1.9,102.6,M,,,,0000*0B
$GPGGA,071607.000,4850.1070,N,00217.7695,E,1,05,1.9,105.4,M,,,,0000*03
$GPGGA,071608.000,4850.1003,N,00217.7646,E,1,05,1.9,107.7,M,,,,0000*07
$GPGGA,071609.000,4850.0950,N,00217.7609,E,1,05,1.9,110.2,M,,,,0000*00
$GPGGA,071610.000,4850.0906,N,00217.7571,E,1,05,1.9,112.0,M,,,,0000*07
$GPGGA,071611.000,4850.0865,N,00217.7530,E,1,05,1.9,113.4,M,,,,0000*02
$GPGGA,071612.000,4850.0827,N,00217.7483,E,1,05,1.9,115.5,M,,,,0000*09
$GPGGA,071613.000,4850.0801,N,00217.7449,E,1,05,1.9,116.2,M,,,,0000*0E
$GPGGA,071614.000,4850.0791,N,00217.7435,E,1,05,1.9,117.4,M,,,,0000*03
$GPGGA,071615.000,4850.0758,N,00217.7402,E,1,05,1.9,119.8,M,,,,0000*01
$GPGGA,071616.000,4850.0737,N,00217.7384,E,1,05,1.9,122.7,M,,,,0000*05
$GPGGA,071617.000,4850.0733,N,00217.7378,E,1,05,1.9,124.5,M,,,,0000*07
$GPGGA,071618.000,4850.0738,N,00217.7373,E,1,05,1.9,125.5,M,,,,0000*09
$GPGGA,071619.000,4850.0715,N,00217.7348,E,1,05,1.9,126.1,M,,,,0000*08
$GPGGA,071620.001,4850.0698,N,00217.7338,E,1,05,1.9,124.4,M,,,,0000*07
$GPGGA,071621.000,4850.0686,N,00217.7333,E,1,05,1.9,122.4,M,,,,0000*05
$GPGGA,071622.000,4850.0665,N,00217.7322,E,1,05,1.9,122.6,M,,,,0000*09
$GPGGA,071623.000,4850.0628,N,00217.7291,E,1,05,1.9,124.3,M,,,,0000*0B
$GPGGA,071624.000,4850.0590,N,00217.7266,E,1,05,1.9,125.9,M,,,,0000*0F
$GPGGA,071625.000,4850.0556,N,00217.7234,E,1,05,1.9,125.9,M,,,,0000*03
